,sound_label,sound_start,sound_end,word,F1_20,F1_35,F1_50,F1_65,F1_80,F2_20,F2_35,F2_50,F2_65,F2_80,participant,duration,changeF2,changeF1,trajectory,gender,changeF1norm,changeF2norm,traj_norm,child
2164,face,1968.54713091459,1968.67865428223,THEY,574.61,520.27,464.4,481.29,459.36,1867.91,1967.09,2121.85,2190.72,2285.36,Jessica,0.131523367637783,417.45,-115.25,433.067044463095,F,-876.270141724168,3173.96069989374,3292.70039416697,teen
2165,goat,1968.77478408755,1968.92379119936,TOLD,604.29,614.76,580.3,517.61,547.75,1042.84,982.79,945.44,945.49,1176.1,Jessica,0.149007111814399,133.26,-56.54,144.758416681034,F,-379.44497622654,894.319729960182,971.486628513026,teen
2166,goat,1969.22745777503,1969.40301942326,GO,632.23,634.82,640.97,637.99,607.75,1298.69,1334.12,1349.28,1346.73,1287.17,Jessica,0.175561648228268,-11.52,-24.48,27.0551436884006,F,-139.438198758368,-65.617975886291,154.10622970014,teen
2167,face,1969.48929278806,1969.61421721025,AWAY,605.32,580.55,575.05,592.53,585.82,1849.91,1901.25,1930.71,2048.26,2094.34,Jessica,0.124924422190588,244.43,-19.5,245.206596363148,F,-156.094378169309,1956.62301825252,1962.83954781119,teen
2168,goat,1969.82271729144,1969.93569751246,DON'T,588.87,572.66,528.8,583.65,517.1,1570.62,1660.22,1767.87,1806.02,1720,Jessica,0.112980221018688,149.38,-71.77,165.726634250503,F,-635.243933432636,1322.17833044681,1466.86413565336,teen
2169,lot,1970.04221322689,1970.1156721913,BOTHER,628.15,633.45,635.06,626.08,615.28,1252.97,1270.15,1242,1185.72,1112.99,Jessica,0.0734589644121115,-139.98,-12.87,140.570399800242,F,-175.19985617818,-1905.55368048342,1913.59081801956,teen
2170,goat,1974.652893613,1974.82385437138,KNOW,602.67,610.65,619.33,591.14,563.51,1671.56,1724.52,1770.67,1816.41,1850.88,Jessica,0.170960758377532,179.32,-39.16,183.546092303814,F,-229.058413004481,1048.8956746671,1073.61533749453,teen
2171,fleece,59.2281408546102,59.3836692176871,BELIEVE,597.61,575.27,537.14,492.75,452.36,2350.89,2387.55,2324.58,2384.39,2355.76,Lucy,0.155528363076826,4.87000000000035,-145.25,145.331618720773,F,-933.913256248001,31.3126165778182,934.438039761171,teen
2172,goat,67.5427310460416,67.7057967150824,KNOW,723.37,717.82,708.75,674.84,627.99,1612.28,1756.76,1825.67,1937.79,1946.81,Lucy,0.163065669040819,334.53,-95.38,347.861560538097,F,-584.91772401292,2051.50478312059,2133.26056051087,teen
2173,trap,152.085116253074,152.202059395187,DAD,831.06,884.34,900.98,901.73,845.63,1656.67,1418.2,1451.94,1385.18,1480.93,Lucy,0.116943142112632,-175.74,14.5700000000001,176.342940034468,F,124.590461114575,-1502.78158107586,1507.9374202604,teen
2174,foot,152.554238743116,152.63130960842,MUSLIM,512.87,520.45,528.04,492.12,457.14,1509.48,1713.5,1718.33,1621.5,1517.89,Lucy,0.0770708653041936,8.41000000000008,-55.73,56.3609882809023,F,-723.100743452631,109.120352636582,731.287861612157,teen
2175,trap,156.778947371466,156.866506643593,DAD,766.67,801.33,809.68,813,797.54,1620.09,1602.87,1577.12,1574.93,1609.35,Lucy,0.0875592721275211,-10.74,30.87,32.6849277190573,F,352.561176559817,-122.659767938206,373.289166582553,teen
2176,fleece,228.752260166289,228.927192176871,E,564.78,561.05,556.04,552.59,525.5,2201.31,2234.86,2304.4,2311.08,2454.22,Lucy,0.174932010582012,252.91,-39.28,255.942154597479,F,-224.544380810079,1445.76169426367,1463.09502615296,teen
2177,goat,229.899127752796,230.108750898733,ALSO,689.68,697.71,658.01,641.34,617.36,1715.21,1800.19,1843.2,1831.03,1815.57,Lucy,0.209623145937428,100.36,-72.3199999999999,123.702514121581,F,-345.000069894892,478.763924428256,590.118584321342,teen
2178,price,234.309444316333,234.453737794438,LIKE,713.94,758.45,722.42,696.25,690.96,1386.98,1326.62,1591.81,1863.15,1960.64,Lucy,0.144293478104572,573.66,-22.98,574.120088483237,F,-159.258757234655,3975.64746193351,3978.83602242343,teen
2179,price,236.96586652843,237.08056602128,LIKE,714.07,712.95,692.56,653.01,632.27,1366.41,1465.92,1589.2,1753.64,1925.56,Lucy,0.114699492850747,559.15,-81.8000000000001,565.101727567701,F,-713.16793097283,4874.91257461439,4926.80232076563,teen
2180,face,237.462828571429,237.561300075586,THEY,695.18,684.1,665.68,592.43,506.76,2003.62,2060.54,2146.14,2298.72,2266.77,Lucy,0.0984715041572315,263.15,-188.42,323.651075851757,F,-1913.4469571943,2672.34670834136,3286.74857383083,teen
2181,price,237.669499095518,237.964635770975,DIE,804.28,798.58,824.69,824.99,644.59,1278.78,1219.56,1332.48,1651.97,1960.82,Lucy,0.295136675456689,682.04,-159.69,700.48515880067,F,-541.071351952104,2310.92933111286,2373.42633787127,teen
2182,goat,238.564290743179,238.726247832466,GO,720.38,720.87,698.62,650.78,642.49,1564.49,1598.22,1660.83,1721.56,1684.02,Lucy,0.161957089287313,119.53,-77.89,142.66840224801,F,-480.929858289949,738.034997578605,880.902483959287,teen
2183,goat,239.238520254949,239.3018469863,KNOW,736.99,769.49,805.44,814.43,813.81,1802.55,1744.06,1679.25,1626.07,1629.93,Lucy,0.0633267313506849,-172.62,76.8199999999999,188.94172858318,F,1213.07382145769,-2725.86309632943,2983.60146739417,teen
2184,fleece,240.082296017822,240.235862811791,BELIEVE,452.99,443.32,442.68,434.08,440.79,2224.72,2336.08,2231.44,2390.24,2122.22,Lucy,0.153566793969048,-102.5,-12.2,103.223495387436,F,-79.444257997982,-667.46200367157,672.173278607621,teen
2185,goat,241.230713685032,241.307261462505,GO,514.9,555.85,578.84,540,509.73,1438.43,1596.91,1640.25,1707.36,1820.86,Lucy,0.0765477774721433,382.43,-5.16999999999996,382.464944537404,F,-67.5395180726363,4995.96477688945,4996.4212831207,teen
2186,goat,245.712960815021,245.800784076594,GO,550.13,588.94,593.98,566.59,514.07,1636.79,1661.24,1693.27,1744.66,1829.85,Lucy,0.0878232615721686,193.06,-36.0599999999999,196.398796330324,F,-410.597367422612,2198.27863989489,2236.29586073769,teen
2187,price,246.020633359837,246.09090920056,LIKE,761.5,769.67,763.55,706.84,662.24,1517.21,1542.37,1566.68,1616.24,1660.66,Lucy,0.0702758407222177,143.45,-99.26,174.443257536656,F,-1412.43418762287,2041.24203319062,2482.26496821554,teen
2188,foot,246.208609720618,246.264731250525,MUSLIMS,544.91,541.47,533.9,536.11,525.97,1718.74,1813.62,1852.81,1879.55,1874.67,Lucy,0.0561215299071023,155.93,-18.9399999999999,157.07605960171,F,-337.481890307538,2778.43459111165,2798.85562388832,teen
2189,price,247.950282596372,248.027115556749,LIKE,708.2,695.24,677.48,666.97,655.9,1485.08,1498.77,1537.29,1634.06,1682.56,Lucy,0.0768329603771463,197.48,-52.3000000000001,204.288130834858,F,-680.697447336112,2570.25108795287,2658.86059618266,teen
2190,face,249.380144015053,249.494573412698,THEY,658.49,655.91,652.99,646.4,643.95,1739.83,1846.39,1953.12,1921.72,1648.92,Lucy,0.114429397645608,-90.9099999999999,-14.54,92.0654098997011,F,-127.065249832311,-794.463676908896,804.560819107263,teen
2191,goat,249.761602567536,249.823538599519,GO,546.26,547.88,546.01,515.45,479.47,1629.79,1613.66,1718.62,1752.67,1787.1,Lucy,0.0619360319832083,157.31,-66.79,170.901551192492,F,-1078.37066504531,2539.87856442997,2759.32354269685,teen
2192,goat,250.946858395099,251.098493118177,SO,614.09,605.79,598.69,632.81,597.58,1736.99,1757.77,1801.08,1748.39,1782.23,Lucy,0.151634723078161,45.24,-16.51,48.1584644688761,F,-108.880074859172,298.348551582613,317.59522813289,teen
2193,face,252.010484936832,252.086355453746,THEY,652.05,659.69,667.21,645.92,527.91,1812.17,1842.71,1978.92,1996.56,1973.62,Lucy,0.0758705169142502,161.45,-124.14,203.658641113015,F,-1636.20870199559,2127.9675764233,2684.29225733617,teen
2194,goat,252.16792085088,252.273557132998,GO,677.06,691.49,687.09,686.83,682.24,1633.19,1618.63,1608.38,1670.75,1808.62,Lucy,0.105636282118098,175.43,5.18000000000006,175.506459425287,F,49.0361824189248,1660.69835555056,1661.42215445519,teen
2195,price,308.241740669241,308.360475523543,LIKE,717.87,765.79,758.97,695.4,562.57,1551.7,1580.28,1707.44,1714.19,1927.67,Lucy,0.11873485430209,375.97,-155.3,406.781920566782,F,-1307.9562939866,3166.46701770857,3425.96892005974,teen
2196,goat,308.498522217398,308.624100857734,GO,561.05,569.12,539.01,530.45,518.5,1614.67,1700.64,1479.86,1726.06,1805.45,Lucy,0.125578640336812,190.78,-42.55,195.467416466274,F,-338.831507379579,1519.20740253528,1556.53394512008,teen
2197,price,308.717970521542,309.011018346733,BY,797.95,803.11,772.36,676.38,659.09,1170.19,1328.9,1695.99,1584,2164.99,Lucy,0.293047825190683,994.8,-138.86,1004.44469215582,F,-473.847570476407,3394.66774528251,3427.57941132045,teen
2198,foot,309.840068735828,309.919846335697,MUSLIMS,507.12,521.11,522.43,502.35,447.88,1419.21,1702.16,1792.15,1794.71,1560.12,Lucy,0.0797775998697716,140.91,-59.24,152.85616016373,F,-742.564330046316,1766.28527594238,1916.02856457516,teen
2199,price,313.496072966654,313.588830060326,QUITE,702.09,730.48,701.79,708.67,679.06,1202.79,1418.12,1439.93,1529.24,1594.24,Lucy,0.0927570936717075,391.45,-23.0300000000001,392.126871560723,F,-248.282897710331,4220.16241027827,4227.45965875738,teen
2200,price,315.278938245023,315.36558530285,LIKE,717.3,714.5,706.93,683.84,670.01,1480.64,1548.53,1606.65,1658.61,1803.09,Lucy,0.0866470578268945,322.45,-47.29,325.899289044944,F,-545.777331464353,3721.41891585284,3761.22741173778,teen
2201,price,315.555380465385,315.633953012899,LIKE,739.04,785.61,754.51,708.83,651.78,1469.44,1495.31,1551.39,1674.47,1698.17,Lucy,0.0785725475138861,228.73,-87.26,244.809559658115,F,-1110.56600251606,2911.06763414508,3115.71366086673,teen
2202,trap,317.142012838709,317.213341269841,THAT,701.9,690.55,677.53,661.37,640.47,1425.54,1512.9,1575.07,1716.56,1854.74,Lucy,0.0713284311325992,429.2,-61.4299999999999,433.573851725401,F,-861.227409948241,6017.23594904421,6078.55584149032,teen
2203,goat,317.511313315613,317.593744924326,ONLY,546.96,550.38,528.56,479.74,454.31,1662.13,1700.57,1851.38,1942.09,1897.72,Lucy,0.0824316087130796,235.59,-92.65,253.153452672485,F,-1123.96205104389,2858.00560826151,3071.07257306646,teen
2204,lot,318.400619569362,318.569626722484,GOD,548.15,592.35,596.75,606.63,548.56,1001.93,1083.48,1164.61,1249.6,1315.42,Lucy,0.169007153122209,313.49,0.409999999999968,313.490268110511,F,2.42593282252081,1854.89190373685,1854.89349012243,teen
2205,price,319.082022163704,319.13855313681,I,710.71,694.81,652.79,614.67,586.8,1507.79,1538.52,1592.24,1665.32,1643.36,Lucy,0.0565309731061348,135.57,-123.91,183.665219897508,F,-2191.89575540056,2398.15436655358,3248.93080387425,teen
2206,foot,319.404387301587,319.477416128845,MUSLIMS,496.23,483,475.89,465.81,442.06,1685.69,1674.34,1742.79,1824.09,1785.04,Lucy,0.0730288272574171,99.3499999999999,-54.17,113.158346576821,F,-741.76187725236,1360.42168183537,1549.50244754654,teen
2207,lot,320.543154253154,320.665018476526,GOD,570.41,561.49,559.5,561.15,520.09,1107.15,1132.21,1154.95,1196.2,1160.94,Lucy,0.121864223372143,53.79,-50.3199999999999,73.6577660535533,F,-412.918563033345,441.392875706751,604.424859202695,teen
2208,goat,325.339317991461,325.434245636239,SO,563.42,560.65,548.37,544.55,532.29,1662.91,1604.57,1642.66,1636.22,1766.81,Lucy,0.0949276447781813,103.9,-31.13,108.463297478917,F,-327.933976164076,1094.51783242684,1142.58915548115,teen
2209,price,325.513931825196,325.679294470263,LIKE,749.46,752.53,724.34,702.84,642.07,1439.28,1551.07,1667.35,1717.36,1855.45,Lucy,0.165362645067773,416.17,-107.39,429.802374353609,F,-649.421155279578,2516.71107358881,2599.15033517671,teen
2210,fleece,326.908647370898,326.982932036664,BE,429.13,428.35,424.5,427.84,426.83,2361.34,2490.8,2318.79,2428.24,2283.74,Lucy,0.0742846657664131,-77.6000000000004,-2.30000000000001,77.6340775690679,F,-30.9619754800045,-1044.63012923841,1045.0888722201,teen
2211,goat,327.047392862869,327.304349489796,BOTH,704.32,684.62,614.62,576.79,471.86,1346.46,1516.64,1577.9,1747.58,1873.58,Lucy,0.256956626926865,527.12,-232.46,576.101680261393,F,-904.666296332426,2051.39679137378,2242.01915767428,teen
2212,trap,358.991503062917,359.133620654292,DAD'S,821.27,889.65,902.19,881.59,823.92,1724.62,1558.48,1572.38,1600.56,1670.62,Lucy,0.142117591375154,-54,2.64999999999998,54.0649840469781,F,18.6465304847776,-379.967036293585,380.424291770189,teen
2213,fleece,368.895732237339,369.200480740067,HE,473.87,440.59,451.29,414.93,442.06,2644.33,2729.74,2718.1,2737.43,2005.08,Lucy,0.304748502727364,-639.25,-31.81,640.040966345124,F,-104.38115270564,-2097.63130672996,2100.22677918691,teen
2214,price,380.533629796329,380.649570132815,LIKE,707.71,717.59,707.61,725.12,694,1433.08,1419.92,1528.23,1594.42,1735.18,Lucy,0.115940336485551,302.1,-13.71,302.410935814167,F,-118.250476198235,2605.65053679699,2608.33239734348,teen
2215,foot,380.778593641538,380.861168293404,MUSLIM,521.42,507.63,470.98,461.57,454.68,1680.3,1729.76,1749.61,1751.88,1803.8,Lucy,0.0825746518660253,123.5,-66.74,140.379762074168,F,-808.238345446294,1495.61635694662,1700.03456147692,teen
2216,price,381.904403601597,382.032951364454,LIKE,732.06,738.94,730.1,691.28,662.29,1653.77,1769.46,1980.64,1960.01,2027.87,Lucy,0.128547762857181,374.1,-69.77,380.550473524866,F,-542.755458743501,2910.20233790947,2960.38192393643,teen
2217,price,387.009767282151,387.145280878466,LIKE,799.51,810.56,814.35,791.31,735.63,1376.93,1400.43,1484.75,1660.92,1825.53,Lucy,0.135513596314581,448.6,-63.88,453.125384855009,F,-471.391814085644,3310.36893861647,3343.76326197649,teen
2218,fleece,504.712989239721,504.839204192925,BEING,547.04,470.93,490.6,479.07,482.48,2664.57,2499.6,2602.51,2587.24,2524.52,Lucy,0.126214953203544,-140.05,-64.5599999999999,154.214124191009,F,-511.508330521546,-1109.61495801646,1221.83719342914,teen
2219,price,506.6540288656,506.736659634318,LIKE,686.87,699.39,697.44,676.8,667.05,1369.08,1376.77,1360.24,1336.5,1323.94,Lucy,0.0826307687175927,-45.1399999999999,-19.8200000000001,49.299614602956,F,-239.862224539372,-546.28561128694,596.625389888933,teen
2220,face,509.049310379122,509.168341836735,MADE,664.59,670.92,631.85,604.46,562.22,1931.68,1998.88,2036.07,2189.89,2182,Lucy,0.119031457612266,250.32,-102.37,270.443560285691,F,-860.024753569438,2102.97349138909,2272.03434882429,teen
2221,price,510.778149192675,510.910364962077,I,806.36,828.26,824.8,790.42,741.57,1634.51,1609.29,1618.35,1750.87,1744.64,Lucy,0.132215769401398,110.13,-64.79,127.774649285373,F,-490.03231833339,832.956617040535,966.410057316672,teen
2222,goat,512.049085653966,512.139475089896,GOING,632.22,649.95,606.04,570.62,532.54,1523.26,1593.23,1633.22,1674.3,1778.14,Lucy,0.0903894359304331,254.88,-99.6800000000001,273.678491664946,F,-1102.78373765622,2819.79854588499,3027.77076599503,teen
2223,goat,518.216146350432,518.300569509855,SO,659.66,651.13,631.42,615.78,601.88,1630.76,1665.22,1770.59,1787.96,1761.51,Lucy,0.0844231594230678,130.75,-57.78,142.94786077448,F,-684.409353959954,1548.74563915306,1693.23040918344,teen
2224,price,520.308477403046,520.382207303974,I,782.13,742.86,713.21,699.16,617.63,1412.94,1451.19,1472.15,1456.24,1431.77,Lucy,0.0737299009284698,18.8299999999999,-164.5,165.574209646309,F,-2231.11652027842,255.391635725486,2245.68604543418,teen
2225,price,523.93132207645,524.058413295143,I,656.96,860.51,811.44,697.95,633.52,1611.7,1713.27,1762.39,1683.82,1848.55,Lucy,0.127091218692954,236.85,-23.4400000000001,238.007050525819,F,-184.43445771521,1863.62206953273,1872.72616451048,teen
2226,price,529.285852504345,529.40128984001,LIKE,736.84,753.46,763.69,765.29,760.44,1463.46,1514.68,1588.93,1632.65,1743.72,Lucy,0.115437335665547,280.26,23.6,281.251893504737,F,204.439922871882,2427.81071118956,2436.40319557963,teen
2227,price,538.177651675177,538.251772108844,LIKE,757.84,742.34,725.41,706.16,678.36,1411.27,1478.52,1547.65,1651.11,1806.4,Lucy,0.0741204336666215,395.13,-79.48,403.044398670916,F,-1072.30889065605,5330.91862059542,5437.69617543965,teen
2228,price,558.85436592508,558.942716709259,LIKE,730.11,727.79,721.73,710.51,654.81,1439.53,1412.18,1401.16,1397.14,1322.92,Lucy,0.0883507841783739,-116.61,-75.3000000000001,138.809157118686,F,-852.284455653215,-1319.85246180241,1571.11403605021,teen
2229,goat,560.05762851146,560.187703802833,HOLD,774.66,751.82,659.97,572.21,563.62,825.96,918.63,1048.29,951.61,971.72,Lucy,0.130075291372918,145.76,-211.04,256.483643143184,F,-1622.44495301541,1120.58176815545,1971.80909945349,teen
2230,goat,562.474383375365,562.599199690458,HOLDING,700.48,648.94,621.78,515.99,487.88,1116.01,1019.57,1066.95,1167.11,1222.45,Lucy,0.12481631509354,106.44,-212.6,237.75666888649,F,-1703.30296837135,852.773132424488,1904.85249230688,teen
2231,price,564.265470068652,564.411981415755,LIKE,794.6,817.75,846.55,837.59,785.1,1465.2,1439.63,1520.19,1551.64,1601.71,Lucy,0.146511347102887,136.51,-9.5,136.840162598559,F,-64.8413941162432,931.73670640088,933.990201471996,teen
2232,face,567.594360060964,567.820258080633,FACED,648.89,650.34,635.7,626.48,559.59,1893.78,2003.85,2092.93,2104.68,2185.14,Lucy,0.225898019668989,291.36,-89.3,304.737821085601,F,-395.31112371349,1289.78554317091,1349.00616451679,teen
2233,face,568.086630111815,568.180530009472,MAKE,635.79,632.91,626.38,622.88,607.75,2136.46,2128.64,2288.79,2329.3,2357.76,Lucy,0.0938998976574794,221.3,-28.04,223.069342582077,F,-298.615873920141,2356.76508197315,2375.60794150992,teen
2234,foot,572.498372313113,572.550883434455,PUSSIES,531.42,520.72,506.15,492.76,478.05,1807.1,1833.81,1921.32,1882.67,1685.8,Lucy,0.0525111213422633,-121.3,-53.3699999999999,132.521873288903,F,-1016.35612867869,-2309.98685420135,2523.69155145509,teen
2235,face,575.202570313071,575.286702846744,THEY,561.25,552.86,551.56,551.28,553.01,1804.78,1905.3,1903.97,1741.33,1607.59,Lucy,0.0841325336723457,-197.19,-8.24000000000001,197.362087798037,F,-97.9407090257225,-2343.8019918425,2345.84742885153,teen
2236,goat,575.320005755704,575.414133260447,WON'T,597.51,626.9,597.56,582.41,575.87,1466.72,1578.7,1721.36,1805.2,1832.85,Lucy,0.0941275047433692,366.13,-21.64,366.768955202045,F,-229.900920660753,3889.72384849915,3896.51203654033,teen
2237,face,576.133783533926,576.358531091924,FACE,721.82,700.86,681.04,617.07,534.38,1900.02,1879.45,1900.2,2217.29,2222.99,Lucy,0.224747557997489,322.97,-187.44,373.421175751992,F,-834.002387701557,1437.03452387949,1661.51382946801,teen
2238,face,577.656506941958,577.751464528669,SAY,595.12,645.37,636.53,630.15,622.71,1796.52,1899.09,1977.63,1975.43,1987.36,Lucy,0.0949575867105068,190.84,27.59,192.824048552041,F,290.550770673148,2009.73936481564,2030.63341468329,teen
2239,trap,578.282002267574,578.36399669987,BACK,709.76,752.87,784.77,782.43,798.5,1453.22,1456.97,1469.05,1458.49,1488.69,Lucy,0.0819944322967103,35.47,88.74,95.5662518884151,F,1082.26860671319,432.59034798419,1165.52123371734,teen
2240,face,579.506894315779,579.759206906806,DAYS,600.22,588.09,556.4,483.98,414.58,1897.95,2224.69,2302.68,2620.2,2486.11,Lucy,0.252312591027589,588.16,-185.64,616.761214085322,F,-735.754007534651,2331.0766918314,2444.43296140494,teen
2241,price,586.206932858663,586.312271150885,MY,800.22,801,786.6,726.64,543.22,1534.28,1656.96,1886.16,2089.49,2204.06,Lucy,0.105338292221177,669.78,-257,717.394067720106,F,-2439.75855864818,6358.37154634778,6810.38255503332,teen
2242,price,587.012236681798,587.085121673433,LIKE,732.42,800.42,803.66,819.33,814.76,1367.06,1401.29,1452.36,1496.68,1543.06,Lucy,0.0728849916351919,176,82.34,194.308712105248,F,1129.72503875877,2414.76325991674,2665.96329019029,teen
2243,price,587.353500854887,587.437991061896,MY,735.81,733.81,728.64,714.48,701.72,1400.07,1437.88,1566.39,1664.13,1691.73,Lucy,0.0844902070082298,291.66,-34.0899999999999,293.64550686159,F,-403.478713180089,3451.99769686433,3475.49754296362,teen
